,product_id,shop_id,short_description,price,discount,final_price,sold_product,rating_count,location,brand
378,18134543286,833842081,Asawin T3 Camera hành trình 3 kênh Camera ô tô 3 cách Phía trước và phía sau bên trong 3 Camera Giám sát ô tô Fhd 1080P+1080P+480P cho xe tắc xi Uber,92400700000,5,87900000000,11,"[5, 0, 0, 0, 0, 5]",Nước ngoài,No Brand
379,21513285903,22020379,Camera lùi ô tô HQ143 đa chức năng chuyển đổi AHD/CCD,0,0,22000000000,19,"[4, 0, 0, 0, 0, 4]",TP. Hồ Chí Minh,
380,12374065050,122210021,Dây nguồn dùng cho camera hành trình cắm tẩu Mini USB ô tô PS204,0,0,12200000000,6,"[2, 0, 0, 0, 0, 2]",Hà Nội,
381,4107440411,99552004,"Camera lùi hông ngoại, 8 hồng ngoại, 4-5 chân, jack 2.5mm, dây tín hiệu 5 -10 mét",19900000000,25,14900000000,102,"[31, 1, 1, 0, 2, 27]",Hà Nội,
382,10958404971,80831555,"Camera Lùi AHD  Vạch Cong Theo Góc Đánh Lái, Cam De AHD 170 Độ đánh lái theo vô lăng(Chỉ Dùng Cho Màn Hình Android)",0,0,39900000000,16,"[5, 0, 0, 1, 0, 4]",Hải Phòng,
383,2871813273,96914123,Giá đỡ camera hành trình gắn trên xe hơi thiết kế tiện dụng,2000000000,20,1600000000,1979,"[468, 8, 1, 11, 19, 429]",Nước ngoài,
384,14568693462,154342691,12v 170° Camera Quan Sát Phía Sau Góc Rộng Không Dây Kết Nối WiFi Cho Xe Hơi,57200000000,40,34320000000,3,"[1, 0, 0, 0, 0, 1]",Nước ngoài,
385,8360053802,115508276,{HOT SALE} Màn test camera 7inch,0,0,85000000000,9,"[0, 0, 0, 0, 0, 0]",TP. Hồ Chí Minh,
386,3488682207,439735202,Giá đỡ camera hành trình ô tô và camera chân dạng hít,2500000000,42,1450000000,49,"[4, 0, 0, 0, 1, 3]",Hà Nội,
387,18331668794,96537614,Camera hành trình Vietmap TS-2K kèm sạc ACC - Cảnh báo giao thông bằng giọng nói ghi hình trước sau  - Hàng chính hãng,0,0,539000000000,12,"[0, 0, 0, 0, 0, 0]",TP. Hồ Chí Minh,
388,11385729503,269217388,Giá Đỡ Camera Hành Trình Xiaomi DVR 70 Phút Gắn Gương Chiếu Hậu Cho Xe Hơi,5792000000,22,4499900000,14,"[5, 0, 0, 0, 1, 4]",Nước ngoài,No Brand
389,8972832356,22020379,Camera ô tô HQ169 đa chức năng chuyển đổi AHD/CCD,0,0,26000000000,79,"[14, 0, 0, 0, 0, 14]",TP. Hồ Chí Minh,
390,5658642677,46898496,"Camera lùi Ô tô, Camera lùi Chip CCD mạ crom siêu nét, chuyên hiển thị điểm mù sau xe hơi 12V",0,0,28000000000,8,"[3, 0, 0, 0, 0, 3]",Hà Nội,No brand
391,15583064063,156416074,Bảng Số Điện Thoại Đỗ Xe Hơi Tạm Thời Kèm Đèn Led Chất Lượng Cao,3600000000,17,2999900000,7,"[2, 0, 1, 0, 0, 1]",Nước ngoài,
392,4867285192,178846272,Cam Lùi 4 Chân Độ Phân Giải 1080P Jack 2.5mm Kết Nối Cam Hành Trình Gương,0,0,25900000000,50,"[14, 0, 0, 0, 0, 14]",Hà Nội,No brand
393,12140567933,59469433,"Camera ô tô chính hãng ONTEK Việt Nam model S18 màn hình 4 inh, chuẩn Full HD",89900000000,45,49500000000,15,"[3, 0, 0, 0, 0, 3]",Hà Nội,
394,17963996530,135245163,Camera Quan Sát Phía Trước Chống Thấm Nước Cho Xe Hơi,23330200000,46,12657000000,3,"[0, 0, 0, 0, 0, 0]",Nước ngoài,No Brand
395,21746602906,73436667,Camera lùi hồng ngoại VIETMAP 3089H (bản nâng cấp mới 2023) cho xe hơi,0,0,75000000000,54,"[8, 1, 0, 0, 0, 7]",Hà Nội,
396,11292199337,561259298,Camera hành trình  70mai Smart Dash Cam 1S D06 Phiên Bản quốc tế Điều khiển qua App và giọng nói 1080P,129900000000,31,89900000000,13,"[3, 0, 0, 0, 0, 3]",TP. Hồ Chí Minh,
397,5841899958,277895555,"Camera gương, camera cạp lề cho xe ô tô",0,0,22000000000,10,"[0, 0, 0, 0, 0, 0]",Hà Nội,No brand
398,18132637940,376934776,"Camera hành trình ô tô K4 XETABON Full HD kèm thẻ nhớ 32GB quay đêm rõ nét,màn hình cảm ứng, quay đêm rõ nét, BảoXETABON",85000000000,17,75000000000,101,"[12, 0, 0, 0, 0, 12]",Hà Nội,
399,14834806214,96537614,Vietmap C9 - Camera hành trình Full HD góc rộng 170° - Hàng chính hãng,0,0,229000000000,8,"[2, 0, 0, 0, 0, 2]",TP. Hồ Chí Minh,
400,6359088303,22020379,Camera lùi ô tô xi mạ crom 8 LED,0,0,18000000000,23,"[5, 0, 0, 0, 0, 5]",TP. Hồ Chí Minh,
401,5501043605,178846272,"Dây camera lùi ô tô 5 chân dài 6m,10m,15m kết nối với camera hành trình bằng jack 2.5mm",3900000000,8,3600000000,76,"[18, 1, 0, 0, 0, 17]",Hà Nội,No brand
402,21219155580,765282202,"Camera hành trình ô tô K10 full HD 1080p kết nối điện thoại, định vị GPS, ghi hình trước sau sắc nét bảo hành 12 tháng",33900000000,97,900000000,682,"[56, 0, 0, 0, 0, 56]",TP. Hồ Chí Minh,
403,11923837383,71263200,"Camera Gương, Camera Cạp Lề Sử Dụng Hiển Thị Điểm Mù Xe Hơi.",0,0,23000000000,7,"[0, 0, 0, 0, 0, 0]",Hà Nam,NoBrand
404,8372875887,99552004,"Bộ camera lùi chuyên dụng cho xe nâng, máy ủi, máy xúc, xe tải, màn hình 7 inch AHD, camera lùi dùng điện 12 - 24V",140000000000,34,103000000000,6,"[1, 0, 0, 0, 0, 1]",Hà Nội,
405,2546725471,99552004,"Camera cặp lề, camera căn lề phải, xoay 360 độ, chống nước, độ phân giải 650 TV Line",35000000000,43,19900000000,94,"[35, 0, 1, 1, 1, 32]",Hà Nội,
406,9453765435,439687527,Giá đỡ camera hành trình ô tô và camera dạng hít,2500000000,42,1450000000,597,"[98, 1, 0, 1, 7, 89]",Hà Nội,
407,17074208365,131720381,Camera Chiếu Hậu Chất Lượng Cao Cho Xe Hơi Ford Transit,22200000000,21,17600000000,10,"[4, 0, 0, 0, 0, 4]",Nước ngoài,
408,2105142783,35463152,Camera lùi nấm CCD thẩm mỹ xe hơi ô tô HD hình nấm có thang chia vạch thông minh,0,0,12600000000,140,"[37, 4, 0, 1, 3, 29]",Hà Nội,No brand
409,4963776127,99552004,"Camera cặp lề cho màn hình android, góc quay siêu rộng, siêu rõ nét, độ phân giải HD 720p - 1280x720, 360",75000000000,32,51000000000,5,"[2, 0, 0, 0, 0, 2]",Hà Nội,No Brand
410,1361285268,31861340,Combo 2 miếng dán chống bám nước cho gương chiếu hậu,2500000000,40,1500000000,1084,"[327, 3, 3, 5, 14, 302]",Ninh Bình,No brand
411,5160769702,95745903,Set 4 Nắp Chụp Mâm Bánh Xe 60mm Cho Ford 2020,17829100000,10,16046200000,15,"[0, 0, 0, 0, 0, 0]",Nước ngoài,
412,18417680901,775951608,Camera Hành Trình ô tô AUKEY DRA1 1080P FHD cảm biến cảnh báo va chạm/ chệch làn đường hỗ trợ GPS/ ghi âm ban đêm,99900000000,38,62000000000,22,"[11, 0, 0, 0, 1, 10]",Hà Nội,
413,7545113245,82328273,"Màn hình hiển thị camera cặp lề, camera lùi",0,0,45000000000,4,"[1, 0, 0, 0, 0, 1]",TP. Hồ Chí Minh,No brand
414,9220795758,99552004,"Camera cặp lề AHD, độ phân giải HD-720P, không cần khoan gương| Lắp được cả màn TFT và AHD, CCD",65000000000,39,39900000000,20,"[5, 0, 0, 0, 0, 5]",Hà Nội,No brand
415,12683808775,279844729,"Camera ghi hình trước và sau cho xe hơi 1080P
",0,0,99000000000,3,"[0, 0, 0, 0, 0, 0]",Nước ngoài,
416,2563881101,135245218,Giá đỡ camera có cốc hút chân không gắn kính chắn gió dành cho xe hơi,3200000000,14,2768000000,61,"[10, 0, 0, 0, 2, 8]",Nước ngoài,Bluelans
417,16642213746,561305325,Camera hành trình 70mai Dash Cam 70MAI 1S D06 Điều khiển qua App và giọng nói Góc quay rộng 130° 1080P,129800000000,32,88900000000,3,"[1, 0, 0, 0, 0, 1]",TP. Hồ Chí Minh,
418,13861182401,22020379,Camera lùi xe hơi AHD 4K Aurora,0,0,15000000000,8,"[3, 0, 0, 0, 0, 3]",TP. Hồ Chí Minh,
419,16331803990,279844729,"Camera chiếu hậu 360 độ cho xe hơi
",30000000000,34,19700000000,9,"[1, 0, 0, 0, 1, 0]",Nước ngoài,
